survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,254266,196792,77.4,188
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,242947,157789,64.95,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,168047,145364,86.5,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,70829,67509,95.31,62
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,228596,107273,46.93,127
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,459522,220104,47.9,249
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,436800,377104,86.33,319
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,453312,412231,90.94,320
HIES 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,671642,601179,89.51,447
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,369920,344565,93.15,319
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,301843,287694,95.31,192
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,710307,668767,94.15,446
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,280281,280281,100,191
HIES 2024-25,District,Punjab,Faisalabad,Chiniot,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,188673,181303,96.09,126
HIES 2024-25,District,Punjab,Faisalabad,Faisalabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,777768,447829,57.58,437
HIES 2024-25,District,Punjab,Faisalabad,Jhang,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,389810,368072,94.42,252
HIES 2024-25,District,Punjab,Faisalabad,Toba Tek Singh,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,329090,248874,75.62,189
HIES 2024-25,District,Punjab,Gujranwala,Gujranwala,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,362654,103480,28.53,249
HIES 2024-25,District,Punjab,Gujranwala,Gujrat,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,309780,125836,40.62,250
HIES 2024-25,District,Punjab,Gujranwala,Hafizabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,130894,41381,31.61,126
HIES 2024-25,District,Punjab,Gujranwala,Mandi Bahauddin,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,250960,145435,57.95,187
HIES 2024-25,District,Punjab,Gujranwala,Narowal,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,247322,210610,85.16,256
HIES 2024-25,District,Punjab,Gujranwala,Sialkot,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,485020,181146,37.35,313
HIES 2024-25,District,Punjab,Lahore,Kasur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,482239,385443,79.93,317
HIES 2024-25,District,Punjab,Lahore,Nankana Sahib,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,213517,100086,46.88,128
HIES 2024-25,District,Punjab,Lahore,Sheikhupura,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,394165,233727,59.3,254
HIES 2024-25,District,Punjab,Multan,Khanewal,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,446618,373344,83.59,256
HIES 2024-25,District,Punjab,Multan,Lodhran,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,290669,287641,98.96,192
HIES 2024-25,District,Punjab,Multan,Multan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,518911,415129,80,314
HIES 2024-25,District,Punjab,Multan,Vehari,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,455488,419903,92.19,320
HIES 2024-25,District,Punjab,Rawalpindi,Attock,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,279268,149025,53.36,180
HIES 2024-25,District,Punjab,Rawalpindi,Chakwal,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,237523,143931,60.6,183
HIES 2024-25,District,Punjab,Rawalpindi,Jhelum,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,151117,82878,54.84,125
HIES 2024-25,District,Punjab,Rawalpindi,Rawalpindi,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,354025,163236,46.11,242
HIES 2024-25,District,Punjab,Sahiwal,Okara,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,392549,332235,84.64,252
HIES 2024-25,District,Punjab,Sahiwal,Pakpattan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,291071,272879,93.75,191
HIES 2024-25,District,Punjab,Sahiwal,Sahiwal,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,353152,315906,89.45,256
HIES 2024-25,District,Punjab,Sargodha,Bhakkar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,279878,276963,98.96,192
HIES 2024-25,District,Punjab,Sargodha,Khushab,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,196556,190209,96.77,127
HIES 2024-25,District,Punjab,Sargodha,Mianwali,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,252730,226404,89.58,192
HIES 2024-25,District,Punjab,Sargodha,Sargodha,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,462561,348366,75.31,319
HIES 2024-25,District,Sindh,Hyderabad,Badin,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,286335,256807,89.69,319
HIES 2024-25,District,Sindh,Hyderabad,Dadu,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,235520,223560,94.92,256
HIES 2024-25,District,Sindh,Hyderabad,Hyderabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,69294,50022,72.19,190
HIES 2024-25,District,Sindh,Hyderabad,Jamshoro,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,107545,77690,72.24,127
HIES 2024-25,District,Sindh,Hyderabad,Matiari,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,112346,93036,82.81,128
HIES 2024-25,District,Sindh,Hyderabad,Sujawal,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,130790,126703,96.88,192
HIES 2024-25,District,Sindh,Hyderabad,Tando Allahyar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,113510,68284,60.16,128
HIES 2024-25,District,Sindh,Hyderabad,Tando Muhammad Khan,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,103296,75320,72.92,184
HIES 2024-25,District,Sindh,Hyderabad,Thatta,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,158324,144525,91.28,191
HIES 2024-25,District,Sindh,Karachi,Karachi West,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,39788,14299,35.94,60
HIES 2024-25,District,Sindh,Karachi,Malir,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,207802,33119,15.94,189
HIES 2024-25,District,Sindh,Larkana,Jacobabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,127334,115018,90.33,189
HIES 2024-25,District,Sindh,Larkana,Kambar Shahdad Kot,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,178080,166022,93.23,192
HIES 2024-25,District,Sindh,Larkana,Kashmore,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,149550,142384,95.21,191
HIES 2024-25,District,Sindh,Larkana,Larkana,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,163277,123251,75.49,191
HIES 2024-25,District,Sindh,Larkana,Shikarpur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,149146,141378,94.79,192
HIES 2024-25,District,Sindh,Mirpur Khas,Mirpur Khas,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,209510,186595,89.06,192
HIES 2024-25,District,Sindh,Mirpur Khas,Tharparkar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,275672,259352,94.08,382
HIES 2024-25,District,Sindh,Mirpur Khas,Umer Kot,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,157056,136606,86.98,192
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Naushahro Feroze,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,212198,179042,84.38,256
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Sanghar,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,276071,203510,73.72,254
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Shaheed Benazirabad,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,214503,158364,73.83,255
HIES 2024-25,District,Sindh,Sukkur,Ghotki,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,240026,233462,97.27,256
HIES 2024-25,District,Sindh,Sukkur,Khairpur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,280609,236296,84.21,319
HIES 2024-25,District,Sindh,Sukkur,Sukkur,Housing,Solid fuel for cooking (wood/dung/crop residue/coal),% of households,pct,133453,101132,75.78,128
HIES 2024-25,District,Balochistan,Kalat,Kalat,Housing,RCC/RBC roof,% of households,pct,14077,0,0,16
HIES 2024-25,District,Balochistan,Kalat,Khuzdar,Housing,RCC/RBC roof,% of households,pct,70384,880,1.25,80
HIES 2024-25,District,Balochistan,Kalat,Lasbela,Housing,RCC/RBC roof,% of households,pct,140767,18476,13.13,159
HIES 2024-25,District,Balochistan,Kalat,Mastung,Housing,RCC/RBC roof,% of households,pct,28153,0,0,29
HIES 2024-25,District,Balochistan,Kalat,Surab,Housing,RCC/RBC roof,% of households,pct,14077,0,0,16
HIES 2024-25,District,Balochistan,Loralai,Barkhan,Housing,RCC/RBC roof,% of households,pct,21197,0,0,32
HIES 2024-25,District,Balochistan,Loralai,Duki,Housing,RCC/RBC roof,% of households,pct,31795,0,0,48
HIES 2024-25,District,Balochistan,Loralai,Loralai,Housing,RCC/RBC roof,% of households,pct,31795,1325,4.17,48
HIES 2024-25,District,Balochistan,Loralai,Musakhel,Housing,RCC/RBC roof,% of households,pct,21197,0,0,32
HIES 2024-25,District,Balochistan,Mekran,Gwadar,Housing,RCC/RBC roof,% of households,pct,60118,3757,6.25,16
HIES 2024-25,District,Balochistan,Mekran,Kech,Housing,RCC/RBC roof,% of households,pct,120237,0,0,32
HIES 2024-25,District,Balochistan,Mekran,Panjgur,Housing,RCC/RBC roof,% of households,pct,60119,0,0,14
HIES 2024-25,District,Balochistan,Nasirabad,Jaffarabad,Housing,RCC/RBC roof,% of households,pct,51753,647,1.25,78
HIES 2024-25,District,Balochistan,Nasirabad,Jhal Magsi,Housing,RCC/RBC roof,% of households,pct,31051,647,2.08,48
HIES 2024-25,District,Balochistan,Nasirabad,Kachhi,Housing,RCC/RBC roof,% of households,pct,41402,0,0,64
HIES 2024-25,District,Balochistan,Nasirabad,Nasirabad,Housing,RCC/RBC roof,% of households,pct,62104,0,0,95
HIES 2024-25,District,Balochistan,Nasirabad,Sohbatpur,Housing,RCC/RBC roof,% of households,pct,20701,0,0,32
HIES 2024-25,District,Balochistan,Quetta,Chaman,Housing,RCC/RBC roof,% of households,pct,36773,0,0,48
HIES 2024-25,District,Balochistan,Quetta,Killa Abdullah,Housing,RCC/RBC roof,% of households,pct,49030,766,1.56,64
HIES 2024-25,District,Balochistan,Quetta,Pishin,Housing,RCC/RBC roof,% of households,pct,98061,1532,1.56,128
HIES 2024-25,District,Balochistan,Quetta,Quetta,Housing,RCC/RBC roof,% of households,pct,110319,20072,18.19,143
HIES 2024-25,District,Balochistan,Rakhshan,Chagai,Housing,RCC/RBC roof,% of households,pct,36859,0,0,48
HIES 2024-25,District,Balochistan,Rakhshan,Kharan,Housing,RCC/RBC roof,% of households,pct,24573,0,0,32
HIES 2024-25,District,Balochistan,Rakhshan,Nushki,Housing,RCC/RBC roof,% of households,pct,36859,0,0,48
HIES 2024-25,District,Balochistan,Rakhshan,Washuk,Housing,RCC/RBC roof,% of households,pct,12286,0,0,16
HIES 2024-25,District,Balochistan,Sibi,Dera Bugti,Housing,RCC/RBC roof,% of households,pct,50232,0,0,80
HIES 2024-25,District,Balochistan,Sibi,Harnai,Housing,RCC/RBC roof,% of households,pct,10047,0,0,15
HIES 2024-25,District,Balochistan,Sibi,Kohlu,Housing,RCC/RBC roof,% of households,pct,10046,628,6.25,16
HIES 2024-25,District,Balochistan,Sibi,Sibi,Housing,RCC/RBC roof,% of households,pct,20093,0,0,32
HIES 2024-25,District,Balochistan,Sibi,Ziarat,Housing,RCC/RBC roof,% of households,pct,20093,0,0,32
HIES 2024-25,District,Balochistan,Zhob,Killa Saifullah,Housing,RCC/RBC roof,% of households,pct,49448,618,1.25,80
HIES 2024-25,District,Balochistan,Zhob,Sherani,Housing,RCC/RBC roof,% of households,pct,29669,0,0,48
HIES 2024-25,District,Balochistan,Zhob,Zhob,Housing,RCC/RBC roof,% of households,pct,39558,618,1.56,64
HIES 2024-25,District,Islamabad ICT,Islamabad,Islamabad,Housing,RCC/RBC roof,% of households,pct,202803,186959,92.19,121
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Bannu,Housing,RCC/RBC roof,% of households,pct,194928,84556,43.38,121
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Lakki Marwat,Housing,RCC/RBC roof,% of households,pct,130543,43378,33.23,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Dera Ismail Khan,Housing,RCC/RBC roof,% of households,pct,232762,0,0,192
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Housing,RCC/RBC roof,% of households,pct,70086,0,0,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Housing,RCC/RBC roof,% of households,pct,203202,110672,54.46,112
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Housing,RCC/RBC roof,% of households,pct,95434,47717,50,47
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Housing,RCC/RBC roof,% of households,pct,185943,153956,82.8,110
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Housing,RCC/RBC roof,% of households,pct,44710,399,0.89,112
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Housing,RCC/RBC roof,% of households,pct,57919,8145,14.06,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Mansehra,Housing,RCC/RBC roof,% of households,pct,296157,113130,38.2,186
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Torghar,Housing,RCC/RBC roof,% of households,pct,32563,2035,6.25,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Upper Kohistan,Housing,RCC/RBC roof,% of households,pct,79200,4125,5.21,96
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Hangu,Housing,RCC/RBC roof,% of households,pct,37211,8965,24.09,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Karak,Housing,RCC/RBC roof,% of households,pct,97499,13812,14.17,61
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kohat,Housing,RCC/RBC roof,% of households,pct,141467,49292,34.84,124
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kurram,Housing,RCC/RBC roof,% of households,pct,16573,3107,18.75,16
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Orakzai,Housing,RCC/RBC roof,% of households,pct,9615,7051,73.33,15
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Bajaur,Housing,RCC/RBC roof,% of households,pct,201176,65023,32.32,110
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Buner,Housing,RCC/RBC roof,% of households,pct,131386,76599,58.3,60
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Chitral,Housing,RCC/RBC roof,% of households,pct,41709,4562,10.94,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Dir,Housing,RCC/RBC roof,% of households,pct,217856,137691,63.2,255
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Housing,RCC/RBC roof,% of households,pct,113798,71124,62.5,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Housing,RCC/RBC roof,% of households,pct,138995,65154,46.88,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Housing,RCC/RBC roof,% of households,pct,291366,157065,53.91,128
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Housing,RCC/RBC roof,% of households,pct,29190,608,2.08,58
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Housing,RCC/RBC roof,% of households,pct,158246,34287,21.67,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Housing,RCC/RBC roof,% of households,pct,368409,139816,37.95,190
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Housing,RCC/RBC roof,% of households,pct,254266,156886,61.7,188
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Housing,RCC/RBC roof,% of households,pct,242947,105530,43.44,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Housing,RCC/RBC roof,% of households,pct,168047,27031,16.09,125
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Housing,RCC/RBC roof,% of households,pct,70829,3542,5,62
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Housing,RCC/RBC roof,% of households,pct,228596,109655,47.97,127
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Housing,RCC/RBC roof,% of households,pct,459522,245299,53.38,249
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Housing,RCC/RBC roof,% of households,pct,436800,15015,3.44,319
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Housing,RCC/RBC roof,% of households,pct,453312,8500,1.88,320
HIES 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Housing,RCC/RBC roof,% of households,pct,671642,49474,7.37,447
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Housing,RCC/RBC roof,% of households,pct,369920,20577,5.56,319
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Housing,RCC/RBC roof,% of households,pct,301843,23581,7.81,192
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Housing,RCC/RBC roof,% of households,pct,710307,20823,2.93,446
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Housing,RCC/RBC roof,% of households,pct,280281,7299,2.6,191
HIES 2024-25,District,Punjab,Faisalabad,Chiniot,Housing,RCC/RBC roof,% of households,pct,188673,2948,1.56,126
HIES 2024-25,District,Punjab,Faisalabad,Faisalabad,Housing,RCC/RBC roof,% of households,pct,777768,91616,11.78,437
HIES 2024-25,District,Punjab,Faisalabad,Jhang,Housing,RCC/RBC roof,% of households,pct,389810,4771,1.22,252
HIES 2024-25,District,Punjab,Faisalabad,Toba Tek Singh,Housing,RCC/RBC roof,% of households,pct,329090,15883,4.83,189
